"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"16/10/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"87794";"434,89";"0,00";"434,89"
"EPTC";"16/10/2017";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"851";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"16/10/2017";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"852";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"17/10/2017";"CNPJ";"43648971000155";"WURTH DO BRASIL PEÇAS DE FIXAÇÃO LTDA.";"O.C:105655";"OUTRAS ENTRADAS";"972301";"2.029,01";"0,00";"2.029,01"
"EPTC";"17/10/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"50";"2.521,20";"205,18";"2.316,02"
"EPTC";"18/10/2017";"CNPJ";"878888000160";"ASSOC SUL BRAS REFRIG AR COND AQUEC VENT";"O.C:104642";"CURSOS/TREINAMENTOS";"406";"300,00";"0,00";"300,00"
"EPTC";"19/10/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"86";"16.852,39";"337,06";"16.515,33"
"EPTC";"19/10/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"108";"31.666,96";"11.666,96";"20.000,00"
"EPTC";"20/10/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"108";"68.722,16";"11.666,96";"57.055,20"
"EPTC";"20/10/2017";"CNPJ";"1600049000148";"ADAN AMBIENTAL COM.PROD.ALIM. LTDA";"CON:18/2012";"OUTRAS DESPESAS";"16708236";"151,25";"0,00";"151,25"
"EPTC";"20/10/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1504";"173.155,56";"3.463,11";"169.692,45"
"EPTC";"20/10/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"255599";"6.930,76";"0,00";"6.930,76"
"EPTC";"23/10/2017";"CNPJ";"7965552000183";"C. E. MACEDO COMERCIO DE MATERIAS HIDRAU";"O.C:105672";"OUTRAS ENTRADAS";"6395";"21,82";"0,00";"21,82"
"EPTC";"23/10/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"4469";"429,10";"0,00";"429,10"
"EPTC";"23/10/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"3229";"1.231,20";"0,00";"1.231,20"
"EPTC";"23/10/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:3/2017";"CORREIOS, CONDUCAO, MALOTE";"562916";"1.367,39";"0,00";"1.367,39"
"EPTC";"23/10/2017";"CNPJ";"87174991000107";"PROQUILL PROD. QUIMICOS DE LIMPEZA";"O.C:104679";"MATERIAL DE LIMPEZA";"55249";"487,42";"0,00";"487,42"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"710400";"120,33";"0,00";"120,33"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"710401";"103,14";"0,00";"103,14"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"710405";"257,85";"0,00";"257,85"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712121";"721.390,29";"0,00";"721.390,29"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712122";"38.087,79";"0,00";"38.087,79"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712138";"17.121,24";"0,00";"17.121,24"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712140";"5.810,22";"0,00";"5.810,22"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712279";"1.518,45";"0,00";"1.518,45"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712380";"177,15";"0,00";"177,15"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"712381";"19.284,31";"0,00";"19.284,31"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"713192";"759,22";"0,00";"759,22"
"EPTC";"25/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"722121";"3.266,10";"0,00";"3.266,10"
"EPTC";"26/10/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"78247";"437,50";"0,00";"437,50"
"EPTC";"27/10/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"679913";"692.462,90";"0,00";"692.462,90"
"EPTC";"27/10/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"90";"1.419,77";"158,31";"1.261,46"
"EPTC";"27/10/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"231";"1.477,05";"206,78";"1.270,27"
"EPTC";"27/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"747367";"360,99";"0,00";"360,99"
"EPTC";"27/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"747369";"911,07";"0,00";"911,07"
"EPTC";"27/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"752696";"825,12";"0,00";"825,12"
"EPTC";"27/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"752697";"618,84";"0,00";"618,84"
"EPTC";"27/10/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"788544";"240,66";"0,00";"240,66"
"EPTC";"27/10/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3706";"2.466,50";"262,70";"2.203,80"
"EPTC";"27/10/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3707";"2.599,42";"276,83";"2.322,59"
"EPTC";"27/10/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3708";"1.431,45";"152,43";"1.279,02"
"EPTC";"27/10/2017";"CNPJ";"91730218000157";"FERRAGEM PONTO SUL LTDA";"O.C:105751";"MATERIAL DE CONSUMO";"30818";"98,10";"0,00";"98,10"
"EPTC";"27/10/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"27056";"5.559,64";"0,00";"5.559,64"
"EPTC";"30/10/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3705";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"30/10/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27870";"21.872,71";"0,00";"21.872,71"
"EPTC";"30/10/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"OUTRAS ENTRADAS";"7237";"203,55";"0,00";"203,55"
"EPTC";"30/10/2017";"CNPJ";"1406617000174";"AGIEL - AGENCIA DE INT. EMP. ESCOLA LTDA";"CON:14/2016";"ESTAGIARIOS";"10945";"69.704,57";"0,00";"69.704,57"
"EPTC";"31/10/2017";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"716";"867,61";"24,21";"843,40"
"EPTC";"31/10/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"163";"57,00";"0,00";"57,00"
"EPTC";"31/10/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"614";"2.997,00";"573,93";"2.423,07"
"EPTC";"01/11/2017";"CNPJ";"88020102000110";"DIGICON S/A CONTROLE ELET.PARA MECAN.";"CON:16/2013";"MAQUINAS E EQUIPAMENTOS";"1945";"17.824,14";"0,00";"17.824,14"
"EPTC";"01/11/2017";"CNPJ";"88611264000122";"INTRAL S.A.";"O.C:105752";"OUTRAS ENTRADAS";"246048";"1.233,60";"0,00";"1.233,60"
"EPTC";"01/11/2017";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"1450";"5.031,52";"251,58";"4.779,94"
"EPTC";"01/11/2017";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:104629";"MATERIAL DE EXPEDIENTE";"15658";"817,50";"0,00";"817,50"
"EPTC";"01/11/2017";"CNPJ";"3686248000146";"PRISMA LOCACOES E CONTAINERS LTDA";"O.C:105725";"OUTROS SERVICOS PRESTADOS PJ";"682";"1.580,00";"0,00";"1.580,00"
"EPTC";"01/11/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"10";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"01/11/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"10";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"01/11/2017";"CNPJ";"12492619000140";"1001 MATERIAIS DE CONSTRUÇÃO LTDA";"O.C:105510";"OUTRAS ENTRADAS";"2900";"135,00";"0,00";"135,00"
"EPTC";"01/11/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"9981";"13,10";"0,00";"13,10"
"EPTC";"01/11/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"OUTRAS ENTRADAS";"9977";"2.460,00";"0,00";"2.460,00"
"EPTC";"01/11/2017";"CNPJ";"93577427000138";"N.T. LUIZE";"O.C:105765";"MANUTENCAO E CONSERVACAO";"9232";"49,83";"0,00";"49,83"
"EPTC";"03/11/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"17187";"13.351,08";"0,00";"13.351,08"
"EPTC";"03/11/2017";"CNPJ";"3709445000133";"GUAPORÉ EQUIPAMENTOS LTDA.";"CON:4/2017";"LOCACAO DE EQUIPAMENTOS";"350";"767,33";"0,00";"767,33"
"EPTC";"03/11/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1431";"2.477,76";"0,00";"2.477,76"
"EPTC";"06/11/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"10";"10.662,60";"0,00";"10.662,60"
"EPTC";"06/11/2017";"CNPJ";"94978236000140";"ANTUNES COMERCIAL LTDA";"O.C:104671";"MATERIAL DE EXPEDIENTE";"5029";"130,30";"0,00";"130,30"
"EPTC";"06/11/2017";"CNPJ";"18203555000104";"SANEBAN SOL. EM SAN. E BAN. QUIMICOS";"CON:8/2017";"OUTRAS DESPESAS";"5";"2.505,00";"0,00";"2.505,00"
"EPTC";"06/11/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1928";"1.657,10";"0,00";"1.657,10"
"EPTC";"06/11/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1929";"1.809,89";"0,00";"1.809,89"
"EPTC";"06/11/2017";"CNPJ";"15321819000128";"AGENOR & SILVIO TRANSPORTES LTDA";"CON:11/2015";"LOCACAO DE VEICULOS";"94";"3.554,28";"99,16";"3.455,12"
"EPTC";"06/11/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"10";"35.880,86";"0,00";"35.880,86"
"EPTC";"06/11/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"10";"7.345,55";"0,00";"7.345,55"
"EPTC";"06/11/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"10";"16.965,07";"0,00";"16.965,07"
"EPTC";"06/11/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"119";"464,45";"0,00";"464,45"
"EPTC";"07/11/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"10";"59.326,95";"0,00";"59.326,95"
"EPTC";"07/11/2017";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"74991";"2.363,89";"0,00";"2.363,89"
"EPTC";"08/11/2017";"CNPJ";"88611264000122";"INTRAL S.A.";"O.C:105752";"MANUT.PARADAS/TERMINAIS";"246277";"165,92";"0,00";"165,92"
"EPTC";"08/11/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"10";"40.347,17";"0,00";"40.347,17"
"EPTC";"08/11/2017";"CNPJ";"93577427000138";"N.T. LUIZE";"O.C:105765";"MATERIAL DE EXPEDIENTE";"9281";"136,70";"0,00";"136,70"
"EPTC";"08/11/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"OUTRAS ENTRADAS";"10025";"53,60";"0,00";"53,60"
"EPTC";"08/11/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1937";"1.873,92";"0,00";"1.873,92"
"EPTC";"08/11/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1945";"76,00";"0,00";"76,00"
"EPTC";"08/11/2017";"CNPJ";"91608827000119";"BR SUL SERVIÇOS LTDA";"CON:22/2016";"SERVICOS MANUTENCAO REDE/MICRO";"56";"1.102,50";"117,44";"985,06"
"EPTC";"09/11/2017";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"857";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"09/11/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"588";"500,00";"108,25";"391,75"
"EPTC";"10/11/2017";"CNPJ";"116506001302";"PROFORTE S/A - TRANSPORTE DE VALORES";"CON:17/2016";"TRANSPORTE DE VALORES";"5831";"231,21";"22,31";"208,90"
"EPTC";"10/11/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1437";"1.207,87";"0,00";"1.207,87"
"EPTC";"10/11/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1438";"930,38";"0,00";"930,38"
"EPTC";"10/11/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"2114";"720,76";"0,00";"720,76"
"EPTC";"10/11/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"2115";"720,76";"0,00";"720,76"
"EPTC";"10/11/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27900";"20.433,00";"0,00";"20.433,00"
"EPTC";"10/11/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE EXPEDIENTE";"18266";"687,00";"0,00";"687,00"
"EPTC";"10/11/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"504";"252.922,55";"48.434,68";"204.487,87"
"EPTC";"10/11/2017";"CNPJ";"19571002000169";"RG COMÉRCIO E MATERIAIS EIRELI - ME";"O.C:105726";"MATERIAL ELETRICO";"1123";"17.966,35";"0,00";"17.966,35"
"EPTC";"10/11/2017";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"MANUT.PARADAS/TERMINAIS";"16771297";"6.101,90";"0,00";"6.101,90"
"EPTC";"13/11/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"25181017";"75.000,00";"0,00";"75.000,00"
"EPTC";"13/11/2017";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"858";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"13/11/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"61";"7.391,58";"283,84";"7.107,74"
"EPTC";"13/11/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"26";"1.974,20";"160,89";"1.813,31"
"EPTC";"13/11/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"1001";"1.272,54";"0,00";"1.272,54"
"EPTC";"13/11/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"1002";"8.956,11";"0,00";"8.956,11"
"EPTC";"13/11/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27934";"20.833,48";"0,00";"20.833,48"
"EPTC";"13/11/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"55";"4.900,00";"399,35";"4.500,65"
"EPTC";"14/11/2017";"CNPJ";"91777078000172";"S.PLESNIK COMERCIO LOCACOES LTDA";"CON:2/2017";"MATERIAL DE EXPEDIENTE";"1030";"5.577,00";"0,00";"5.577,00"
"EPTC";"14/11/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"OUTRAS ENTRADAS";"7309";"8.697,00";"0,00";"8.697,00"
"EPTC";"14/11/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"UNIFORMES";"7297";"3.743,54";"0,00";"3.743,54"
"EPTC";"14/11/2017";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:104629";"MATERIAL DE SINALIZACAO VIARIA";"15747";"151,96";"0,00";"151,96"
"EPTC";"14/11/2017";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:104629";"MATERIAL DE CONSUMO";"15801";"1.741,00";"0,00";"1.741,00"
"EPTC";"14/11/2017";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:104629";"MATERIAL DE CONSUMO";"15802";"198,00";"0,00";"198,00"
"EPTC";"14/11/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"4076747";"4.098,67";"0,00";"4.098,67"
"EPTC";"14/11/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"4076747";"4.098,67";"0,00";"4.098,67"
"EPTC";"14/11/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"274156";"6.924,24";"0,00";"6.924,24"
"EPTC";"14/11/2017";"CNPJ";"1600049000148";"ADAN AMBIENTAL COM.PROD.ALIM. LTDA";"CON:18/2012";"MATERIAL DE LIMPEZA";"16968078";"121,00";"0,00";"121,00"
"EPTC";"14/11/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"87";"16.772,59";"335,45";"16.437,14"
"EPTC";"14/11/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"25181017";"42.375,10";"0,00";"42.375,10"
"EPTC";"14/11/2017";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:7/2016";"OUTROS SERVICOS PRESTADOS PJ";"26958";"220,00";"10,23";"209,77"
"EPTC";"14/11/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"97089";"434,89";"0,00";"434,89"
"EPTC";"14/11/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"96496";"16.264,00";"0,00";"16.264,00"
"EPTC";"14/11/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"96685";"52,50";"0,00";"52,50"
"EPTC";"16/11/2017";"CNPJ";"7278378000109";"SIMONE CAMPOS & CAMPOS SEGURANÇA E SINAL";"O.C:105520";"MATERIAL DE SINALIZACAO VIARIA";"42618";"1.711,90";"0,00";"1.711,90"
"EPTC";"16/11/2017";"CNPJ";"14784795000180";"GIGA MATERIAIS ELETRICOS LTDA";"O.C:105550";"MATERIAL ELETRICO";"2934";"220,60";"0,00";"220,60"
"EPTC";"20/11/2017";"CNPJ";"94038874000181";"CASA DO MECANICO LTDA.";"O.C:104734";"OUTRAS ENTRADAS";"25804";"1.165,00";"0,00";"1.165,00"
"EPTC";"20/11/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"120";"42.517,29";"10.234,28";"32.283,01"
"EPTC";"20/11/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"661";"2.997,00";"573,93";"2.423,07"
"EPTC";"20/11/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:3/2017";"CORREIOS, CONDUCAO, MALOTE";"571712";"2.275,44";"0,00";"2.275,44"
"EPTC";"20/11/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"103";"1.616,41";"180,23";"1.436,18"
"EPTC";"20/11/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1667";"171.889,42";"3.437,78";"168.451,64"
"EPTC";"20/11/2017";"CNPJ";"35820448006339";"WHITE MARTINS GASES INDUSTRIAIS LTDA";"O.C:105194";"OUTRAS ENTRADAS";"2955";"26,50";"0,00";"26,50"
"EPTC";"21/11/2017";"CNPJ";"73255390000114";"TOXILAB ANALISES CLINICAS LTDA";"CON:35/2015";"EXAMES";"3791";"180,05";"3,60";"176,45"
"EPTC";"23/11/2017";"CNPJ";"5804684000106";"POA DISTR. DE MAT. DE LIMP. E GEN ALIM.";"O.C:104681";"MATERIAL DE LIMPEZA";"21026";"9,50";"0,00";"9,50"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"788543";"223,47";"0,00";"223,47"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"788557";"186,22";"0,00";"186,22"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"809378";"395,37";"0,00";"395,37"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"858009";"120,33";"0,00";"120,33"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"893241";"38.720,47";"0,00";"38.720,47"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"893242";"717.290,47";"0,00";"717.290,47"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"893252";"8.268,39";"0,00";"8.268,39"
"EPTC";"24/11/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"893253";"19.906,02";"0,00";"19.906,02"
